"Block","Phase","Trial","RunningTime","Cue","Image","CorrResp","Resp","Accuracy","ISI","RT_from_CueOnset","ITI","subID"
2,1,93,576.55,2,2,2,2,1,1,0.65,0.5,9
2,1,94,581.33,3,3,3,3,1,1,2.52,1.5,9
2,1,95,587.12,4,4,4,3,0,1,2.32,1.5,9
2,1,96,592.9,1,1,1,1,1,1,0.62,0.5,9
2,1,97,597.69,1,1,1,1,1,1,2.26,0.5,9
2,1,98,602.47,4,4,4,4,1,1,2.51,0.5,9
2,1,99,607.25,2,1,1,2,0,1,0.62,1.5,9
2,1,100,613.02,2,2,2,2,1,1,0.92,0.5,9
2,2,101,0.5,1,1,1,1,1,4,0.78,0.5,9
2,2,102,9.29,4,4,4,3,0,6,0.66,3.5,9
2,2,103,23.05,4,3,3,4,0,4,5.93,1.5,9
2,2,104,32.84,2,2,2,2,1,4,0.62,2.5,9
2,2,105,43.61,1,1,1,1,1,4,0.61,1.5,9
2,2,106,53.39,2,2,2,2,1,8,0.59,1.5,9
2,2,107,67.16,1,1,1,1,1,6,0.62,0.5,9
2,2,108,77.92,3,4,4,4,1,8,9.98,0.5,9
2,2,109,90.69,4,4,4,4,1,8,9.48,0.5,9
2,2,110,103.46,4,4,4,4,1,8,9.53,5.5,9
2,2,111,121.23,2,2,2,2,1,8,0.66,1.5,9
2,2,112,134.99,3,3,3,3,1,8,10.05,0.5,9
2,2,113,147.76,1,1,1,1,1,6,0.65,6.5,9
2,2,114,164.53,4,4,4,4,1,4,6.67,1.5,9
2,2,115,174.31,2,1,1,2,0,8,0.63,7.5,9
2,2,116,194.08,3,4,4,4,1,6,7.63,8,9
2,2,117,212.35,4,4,4,4,1,6,0.75,4.5,9
2,2,118,227.12,4,3,3,4,0,6,1.6,3.5,9
2,2,119,240.89,2,2,2,2,1,4,0.61,0.5,9
2,2,120,249.67,2,2,2,2,1,8,0.63,0.5,9
2,2,121,262.44,3,4,4,4,1,6,7.83,0.5,9
2,2,122,273.2,3,3,3,4,0,4,0.5,3.5,9
2,2,123,284.97,2,2,2,2,1,6,0.59,2.5,9
2,2,124,297.74,1,1,1,1,1,6,0.65,8,9
2,2,125,316.01,2,2,2,1,0,4,5.87,1.5,9
2,2,126,325.79,3,4,4,4,1,8,0.92,0.5,9
2,2,127,338.56,4,4,4,4,1,8,0.91,0.5,9
2,2,128,351.33,3,3,3,4,0,6,0.72,1.5,9
2,2,129,363.09,2,2,2,2,1,4,0.59,8,9
2,2,130,379.36,4,3,3,4,0,4,0.96,6.5,9
2,2,131,394.13,2,2,2,2,1,6,0.64,3.5,9
2,2,132,407.9,4,3,3,4,0,6,7.8,3.5,9
2,2,133,421.66,4,3,3,3,1,6,7.7,8,9
2,2,134,439.93,2,2,2,2,1,6,0.63,6.5,9
2,2,135,456.7,1,1,1,1,1,6,0.61,1.5,9
2,2,136,468.47,3,3,3,4,0,6,1.44,6.5,9
2,2,137,485.24,1,2,2,1,0,6,0.66,1.5,9
2,2,138,497,2,2,2,2,1,4,5.73,0.5,9
2,2,139,505.79,1,2,2,1,0,6,0.63,3.5,9
2,2,140,519.55,2,1,1,2,0,4,0.66,0.5,9
2,2,141,528.34,2,2,2,2,1,6,0.58,1.5,9
2,2,142,540.11,2,2,2,2,1,8,9.78,0.5,9
2,2,143,552.87,3,4,4,4,1,4,5.73,0.5,9
2,2,144,561.66,1,1,1,1,1,8,0.61,0.5,9
2,2,145,574.42,4,4,4,4,1,4,5.47,0.5,9
2,2,146,583.21,4,4,4,4,1,6,7.54,5.5,9
2,2,147,598.98,3,3,3,3,1,8,9.9,1.5,9
2,2,148,612.74,1,2,2,2,1,4,5.95,6.5,9
2,2,149,627.51,2,2,2,2,1,4,0.61,0.5,9
2,2,150,636.3,2,1,1,1,1,8,9.44,0.5,9
2,2,151,649.06,3,3,3,3,1,8,9.64,1.5,9
2,2,152,662.83,2,2,2,2,1,8,0.62,4.5,9
2,2,153,679.6,3,3,3,3,1,4,5.83,1.5,9
2,2,154,689.38,3,3,3,3,1,6,7.6,1.5,9
2,2,155,701.15,1,1,1,1,1,4,0.7,3.5,9
2,2,156,712.92,3,4,4,4,1,6,7.87,2.5,9
2,2,157,725.7,3,3,3,4,0,8,2.01,8,9
2,2,158,745.97,4,3,3,3,1,8,9.71,4.5,9
2,2,159,762.74,1,1,1,1,1,4,0.68,0.5,9
2,2,160,771.52,4,3,3,4,0,4,7.15,7.5,9
2,2,161,787.29,1,1,1,1,1,8,0.6,0.5,9
2,2,162,800.06,2,2,2,2,1,6,0.59,1.5,9
2,2,163,811.82,4,4,4,4,1,8,10.18,1.5,9
2,2,164,825.59,4,4,4,3,0,4,2.21,0.5,9
2,2,165,834.38,4,4,4,4,1,4,0.43,2.5,9
2,2,166,845.14,1,1,1,1,1,8,0.67,8,9
2,2,167,865.41,2,1,1,2,0,6,0.99,4.5,9
2,2,168,880.18,3,3,3,3,1,6,7.73,3.5,9
2,2,169,893.95,4,4,4,4,1,6,1.33,3.5,9
2,2,170,907.71,1,1,1,1,1,4,0.66,3.5,9
2,2,171,919.48,1,1,1,1,1,8,0.59,2.5,9
2,2,172,934.25,1,2,2,1,0,8,0.79,4.5,9
2,2,173,951.02,1,1,1,1,1,8,0.65,8,9
2,2,174,971.28,3,3,3,3,1,4,5.9,1.5,9
2,2,175,981.07,3,4,4,3,0,4,0.51,3.5,9
2,2,176,992.84,1,1,1,1,1,4,0.87,4.5,9
2,2,177,1005.6,1,1,1,1,1,6,0.54,1.5,9
2,2,178,1017.37,4,3,3,4,0,8,0.98,8,9
2,2,179,1037.64,3,4,4,4,1,8,9.65,8,9
2,2,180,1057.91,3,3,3,4,0,4,5.85,5.5,9
1,1,1,0.51,2,2,2,NA,NA,1,NA,1.5,16
1,1,2,6.3,2,1,1,NA,NA,1,NA,0.5,16
1,1,3,11.08,3,3,3,NA,NA,1,NA,0.5,16
1,1,4,15.86,2,2,2,NA,NA,1,NA,0.5,16
1,1,5,20.65,3,3,3,NA,NA,1,NA,0.5,16
1,1,6,25.43,3,3,3,NA,NA,1,NA,0.5,16
1,1,7,30.21,1,2,2,NA,NA,1,NA,0.5,16
1,1,8,35,2,1,1,NA,NA,1,NA,2.5,16
1,1,9,41.78,4,3,3,NA,NA,1,NA,4.5,16
1,1,10,50.57,1,2,2,NA,NA,1,NA,5.5,16
1,1,11,60.35,1,1,1,NA,NA,1,NA,4.5,16
1,1,12,69.13,4,3,3,NA,NA,1,NA,3.5,16
1,1,13,76.92,3,3,3,NA,NA,1,NA,0.5,16
1,1,14,81.7,4,3,3,NA,NA,1,NA,2.5,16
1,1,15,88.48,3,4,4,NA,NA,1,NA,0.5,16
1,1,16,93.27,2,1,1,NA,NA,1,NA,0.5,16
1,1,17,98.05,3,4,4,NA,NA,1,NA,0.5,16
1,1,18,102.84,1,2,2,NA,NA,1,NA,5.5,16
1,1,19,112.62,2,1,1,NA,NA,1,NA,0.5,16
1,1,20,117.4,3,3,3,NA,NA,1,NA,4.5,16
1,1,21,126.19,1,2,2,NA,NA,1,NA,0.5,16
1,1,22,130.97,3,3,3,NA,NA,1,NA,3.5,16
1,1,23,138.75,1,2,2,NA,NA,1,NA,1.5,16
1,1,24,144.54,1,2,2,NA,NA,1,NA,5.5,16
1,1,25,154.31,4,3,3,NA,NA,1,NA,2.5,16
1,1,26,161.09,4,4,4,NA,NA,1,NA,1.5,16
1,1,27,166.87,2,2,2,NA,NA,1,NA,0.5,16
1,1,28,171.66,2,1,1,NA,NA,1,NA,0.5,16
1,1,29,176.44,4,4,4,NA,NA,1,NA,2.5,16
1,1,30,183.22,4,4,4,NA,NA,1,NA,0.5,16
1,1,31,188.01,3,3,3,NA,NA,1,NA,1.5,16
1,1,32,193.79,2,1,1,NA,NA,1,NA,1.5,16
1,1,33,199.58,1,1,1,NA,NA,1,NA,3.5,16
1,1,34,207.36,1,2,2,NA,NA,1,NA,2.5,16
1,1,35,214.14,2,2,2,NA,NA,1,NA,1.5,16
1,1,36,219.93,3,3,3,NA,NA,1,NA,0.5,16
1,1,37,224.71,2,1,1,NA,NA,1,NA,4.5,16
1,1,38,233.49,1,1,1,NA,NA,1,NA,0.5,16
1,1,39,238.28,1,1,1,NA,NA,1,NA,5.5,16
1,1,40,248.06,2,2,2,NA,NA,1,NA,4.5,16
1,1,41,256.85,4,3,3,NA,NA,1,NA,3.5,16
1,1,42,264.63,3,3,3,NA,NA,1,NA,0.5,16
1,1,43,269.41,2,2,2,NA,NA,1,NA,0.5,16
1,1,44,274.2,3,4,4,NA,NA,1,NA,0.5,16
1,1,45,278.98,2,2,2,NA,NA,1,NA,0.5,16
1,1,46,283.76,4,3,3,NA,NA,1,NA,0.5,16
1,1,47,288.55,3,4,4,NA,NA,1,NA,1.5,16
1,1,48,294.33,4,3,3,NA,NA,1,NA,2.5,16
1,1,49,301.12,4,3,3,NA,NA,1,NA,0.5,16
1,1,50,305.9,1,2,2,NA,NA,1,NA,3.5,16
1,1,51,313.68,3,3,3,NA,NA,1,NA,1.5,16
1,1,52,319.47,3,4,4,NA,NA,1,NA,0.5,16
1,1,53,324.25,1,1,1,NA,NA,1,NA,1.5,16
1,1,54,330.03,3,4,4,NA,NA,1,NA,2.5,16
1,1,55,336.82,2,1,1,NA,NA,1,NA,8,16
1,1,56,349.09,3,3,3,NA,NA,1,NA,0.5,16
1,1,57,353.87,3,4,4,NA,NA,1,NA,1.5,16
1,1,58,359.65,4,4,4,NA,NA,1,NA,0.5,16
1,1,59,364.44,2,1,1,NA,NA,1,NA,0.5,16
1,1,60,369.22,1,1,1,NA,NA,1,NA,3.5,16
1,1,61,377,4,4,4,NA,NA,1,NA,1.5,16
1,1,62,382.79,1,1,1,NA,NA,1,NA,0.5,16
1,1,63,387.57,3,3,3,NA,NA,1,NA,1.5,16
1,1,64,393.36,3,3,3,NA,NA,1,NA,3.5,16
1,1,65,401.14,4,4,4,NA,NA,1,NA,0.5,16
1,1,66,405.92,3,4,4,NA,NA,1,NA,0.5,16
1,1,67,410.71,2,2,2,NA,NA,1,NA,0.5,16
1,1,68,415.49,4,4,4,NA,NA,1,NA,3.5,16
1,1,69,423.26,2,1,1,NA,NA,1,NA,2.5,16
1,1,70,430.04,1,2,2,NA,NA,1,NA,1.5,16
1,1,71,435.82,1,1,1,NA,NA,1,NA,0.5,16
1,1,72,440.61,3,3,3,NA,NA,1,NA,5.5,16
1,1,73,450.39,4,4,4,NA,NA,1,NA,1.5,16
1,1,74,456.18,1,1,1,NA,NA,1,NA,0.5,16
1,1,75,460.96,1,2,2,NA,NA,1,NA,8,16
1,1,76,473.23,4,4,4,NA,NA,1,NA,0.5,16
1,1,77,478.01,1,1,1,NA,NA,1,NA,0.5,16
1,1,78,482.79,4,4,4,NA,NA,1,NA,1.5,16
1,1,79,488.58,3,4,4,NA,NA,1,NA,1.5,16
1,1,80,494.36,4,4,4,NA,NA,1,NA,1.5,16
1,1,81,500.15,2,2,2,NA,NA,1,NA,1.5,16
1,1,82,505.93,4,3,3,NA,NA,1,NA,0.5,16
1,1,83,510.71,4,4,4,NA,NA,1,NA,3.5,16
1,1,84,518.5,2,1,1,NA,NA,1,NA,2.5,16
1,1,85,525.28,3,3,3,NA,NA,1,NA,5.5,16
1,1,86,535.06,4,4,4,NA,NA,1,NA,0.5,16
1,1,87,539.85,3,4,4,NA,NA,1,NA,0.5,16
1,1,88,544.63,4,3,3,NA,NA,1,NA,0.5,16
1,1,89,549.42,1,2,2,NA,NA,1,NA,1.5,16
1,1,90,555.2,4,4,4,NA,NA,1,NA,0.5,16
1,1,91,559.98,4,4,4,NA,NA,1,NA,0.5,16
1,1,92,564.77,2,2,2,NA,NA,1,NA,0.5,16
1,1,93,569.55,1,2,2,NA,NA,1,NA,0.5,16
1,1,94,574.33,2,1,1,NA,NA,1,NA,0.5,16
1,1,95,579.12,1,1,1,NA,NA,1,NA,2.5,16
1,1,96,585.9,2,1,1,NA,NA,1,NA,1.5,16
1,1,97,591.68,1,1,1,NA,NA,1,NA,0.5,16
1,1,98,596.47,1,1,1,NA,NA,1,NA,1.5,16
1,1,99,602.25,2,2,2,NA,NA,1,NA,5.5,16
1,1,100,612.04,2,2,2,NA,NA,1,NA,1.5,16
1,2,101,0.51,4,3,3,3,1,6,8.26,1.5,16
1,2,102,12.28,1,2,2,1,0,8,10.57,1.5,16
1,2,103,26.04,4,3,3,3,1,4,6.14,1.5,16
1,2,104,35.81,3,3,3,4,0,4,7.05,4.5,16
1,2,105,48.58,3,3,3,3,1,8,10.27,0.5,16
1,2,106,61.35,4,4,4,4,1,8,9.87,3.5,16
1,2,107,77.11,4,4,4,4,1,4,5.57,8,16
1,2,108,93.38,4,4,4,4,1,4,5.54,3.5,16
1,2,109,105.15,3,3,3,3,1,8,9.31,5.5,16
1,2,110,122.92,1,2,2,2,1,4,1.37,1.5,16
1,2,111,132.7,3,4,4,3,0,6,2.45,1.5,16
1,2,112,144.49,1,1,1,2,0,6,1.3,3.5,16
1,2,113,158.25,1,2,2,2,1,8,10.57,6.5,16
1,2,114,177.02,1,2,2,2,1,6,8.97,7.5,16
1,2,115,194.79,2,1,1,2,0,8,10.63,1.5,16
1,2,116,208.56,1,2,2,2,1,6,2.26,1.5,16
1,2,117,220.32,2,1,1,1,1,6,0.43,1.5,16
1,2,118,232.09,1,1,1,2,0,6,1.11,4.5,16
1,2,119,246.86,4,4,4,4,1,8,9.65,8,16
1,2,120,267.13,2,2,2,1,0,6,8.3,1.5,16
1,2,121,278.89,3,4,4,3,0,8,9.43,3.5,16
1,2,122,294.66,2,1,1,2,0,4,5.91,4.5,16
1,2,123,307.43,4,3,3,4,0,6,2.63,0.5,16
1,2,124,318.21,1,1,1,1,1,4,6.93,1.5,16
1,2,125,328,3,3,3,3,1,4,5.6,0.5,16
1,2,126,336.78,2,1,1,2,0,8,10.71,2.5,16
1,2,127,351.55,1,2,2,2,1,4,1.26,8,16
1,2,128,367.82,3,3,3,3,1,4,2.12,8,16
1,2,129,384.08,4,4,4,4,1,6,7.73,5.5,16
1,2,130,399.85,2,1,1,1,1,4,4.29,0.5,16
1,2,131,408.64,2,1,1,1,1,8,10.62,0.5,16
1,2,132,421.4,4,4,4,4,1,8,2.39,8,16
1,2,133,441.67,1,1,1,2,0,8,1.11,0.5,16
1,2,134,454.44,2,1,1,4,0,8,4.52,0.5,16
1,2,135,467.21,4,3,3,4,0,6,2.42,0.5,16
1,2,136,477.99,1,1,1,2,0,4,7.3,3.5,16
1,2,137,489.76,1,1,1,1,1,4,6.8,3.5,16
1,2,138,501.53,3,3,3,3,1,8,9.6,0.5,16
1,2,139,514.29,2,2,2,2,1,8,11.47,2.5,16
1,2,140,529.06,4,4,4,4,1,4,5.67,0.5,16
1,2,141,537.85,1,2,2,2,1,6,8.57,2.5,16
1,2,142,550.61,3,3,3,3,1,6,1.11,1.5,16
1,2,143,562.38,3,3,3,3,1,6,8.01,8,16
1,2,144,580.65,1,2,2,2,1,6,1.17,3.5,16
1,2,145,594.42,4,3,3,4,0,8,0.99,1.5,16
1,2,146,608.18,4,4,4,4,1,6,3.41,3.5,16
1,2,147,621.95,4,4,4,4,1,8,10.27,4.5,16
1,2,148,638.72,2,1,1,1,1,6,1.42,8,16
1,2,149,656.99,3,3,3,3,1,6,1.1,0.5,16
1,2,150,667.77,2,2,2,1,0,8,10,0.5,16
1,2,151,680.54,4,4,4,4,1,4,2.03,0.5,16
1,2,152,689.31,4,3,3,4,0,8,3.54,6.5,16
1,2,153,708.07,3,3,3,3,1,6,1.02,4.5,16
1,2,154,722.84,3,4,4,3,0,8,0.75,1.5,16
1,2,155,736.61,1,1,1,2,0,4,3,8,16
1,2,156,752.88,1,1,1,1,1,8,10.3,1.5,16
1,2,157,766.64,1,2,2,2,1,8,10.37,0.5,16
1,2,158,779.41,2,2,2,2,1,4,6.91,5.5,16
1,2,159,793.18,4,3,3,4,0,4,2.91,2.5,16
1,2,160,803.96,3,4,4,3,0,8,0.85,0.5,16
1,2,161,816.73,4,4,4,4,1,6,7.7,0.5,16
1,2,162,827.51,2,2,2,1,0,6,2.61,1.5,16
1,2,163,839.28,3,4,4,4,1,4,5.83,3.5,16
1,2,164,851.05,4,4,4,4,1,8,9.3,0.5,16
1,2,165,863.82,1,1,1,2,0,8,2.54,7.5,16
1,2,166,883.58,2,2,2,2,1,4,6.45,0.5,16
1,2,167,892.37,3,3,3,3,1,8,9.58,1.5,16
1,2,168,906.14,4,3,3,4,0,4,2,3.5,16
1,2,169,917.9,2,2,2,2,1,6,8.38,0.5,16
1,2,170,928.67,2,1,1,1,1,6,8.7,8,16
1,2,171,946.94,2,2,2,2,1,8,10.21,4.5,16
1,2,172,963.71,2,1,1,2,0,4,6.1,0.5,16
1,2,173,972.47,2,2,2,1,0,4,6.78,2.5,16
1,2,174,983.26,1,2,2,2,1,4,6.71,1.5,16
1,2,175,993.04,2,2,2,1,0,4,7.58,0.5,16
1,2,176,1001.83,3,4,4,3,0,6,0.98,1.5,16
1,2,177,1013.59,3,4,4,4,1,6,7.84,6.5,16
1,2,178,1030.36,3,4,4,4,1,4,5.55,6.5,16
1,2,179,1045.13,1,1,1,2,0,6,8.94,6.5,16
1,2,180,1061.9,3,3,3,3,1,4,6.58,3.5,16
1,1,1,0.5,4,4,4,4,1,1,2.67,2.5,17
1,1,2,7.29,1,2,2,2,1,1,2.54,0.5,17
1,1,3,12.07,4,4,4,4,1,1,2.29,0.5,17
1,1,4,16.85,1,1,1,2,0,1,0.61,1.5,17
1,1,5,22.64,4,4,4,4,1,1,2.43,0.5,17
1,1,6,27.42,2,1,1,1,1,1,2.64,0.5,17
1,1,7,32.2,2,2,2,2,1,1,2.55,0.5,17
1,1,8,36.99,3,4,4,4,1,1,2.44,0.5,17
1,1,9,41.77,4,3,3,3,1,1,2.22,1.5,17
1,1,10,47.55,1,2,2,2,1,1,2.33,1.5,17
1,1,11,53.34,3,4,4,4,1,1,2.45,0.5,17
1,1,12,58.12,1,1,1,1,1,1,2.38,0.5,17
1,1,13,62.91,1,1,1,1,1,1,2.36,2.5,17
1,1,14,69.69,3,4,4,4,1,1,2.44,0.5,17
1,1,15,74.47,2,2,2,2,1,1,2.41,5.5,17
1,1,16,84.26,1,1,1,1,1,1,1.56,1.5,17
1,1,17,90.04,2,2,2,2,1,1,2.21,0.5,17
1,1,18,94.83,2,2,2,2,1,1,1.26,2.5,17
1,1,19,101.61,2,1,1,2,0,1,1.01,0.5,17
1,1,20,106.39,4,3,3,3,1,1,2.21,0.5,17
1,1,21,111.18,3,4,4,4,1,1,1.13,2.5,17
1,1,22,117.96,2,1,1,1,1,1,2.43,0.5,17
1,1,23,122.74,4,3,3,3,1,1,1.66,0.5,17
1,1,24,127.53,4,4,4,4,1,1,2.49,3.5,17
1,1,25,135.31,1,1,1,1,1,1,1.68,1.5,17
1,1,26,141.09,3,3,3,4,0,1,1.05,0.5,17
1,1,27,145.88,2,1,1,1,1,1,2.66,4.5,17
1,1,28,154.66,3,4,4,4,1,1,2.48,0.5,17
1,1,29,159.45,1,1,1,1,1,1,2.35,0.5,17
1,1,30,164.23,2,2,2,2,1,1,2.13,0.5,17
1,1,31,169.01,4,4,4,4,1,1,2.53,1.5,17
1,1,32,174.8,3,3,3,3,1,1,2.17,0.5,17
1,1,33,179.58,2,2,2,1,0,1,1.78,0.5,17
1,1,34,184.36,3,3,3,3,1,1,2.23,1.5,17
1,1,35,190.15,2,2,2,2,1,1,2.19,4.5,17
1,1,36,198.93,2,2,2,2,1,1,2.2,0.5,17
1,1,37,203.72,2,2,2,2,1,1,2.19,3.5,17
1,1,38,211.5,4,3,3,3,1,1,2.37,4.5,17
1,1,39,220.28,4,3,3,3,1,1,2.38,0.5,17
1,1,40,225.07,3,4,4,4,1,1,2.46,0.5,17
1,1,41,229.85,1,1,1,1,1,1,2.67,1.5,17
1,1,42,235.63,3,3,3,3,1,1,2.44,3.5,17
1,1,43,243.42,4,4,4,3,0,1,1.53,0.5,17
1,1,44,248.2,3,3,3,4,0,1,1.61,2.5,17
1,1,45,254.99,2,1,1,1,1,1,2.35,1.5,17
1,1,46,260.77,1,2,2,2,1,1,2.21,2.5,17
1,1,47,267.55,4,3,3,3,1,1,2.4,0.5,17
1,1,48,272.34,2,2,2,2,1,1,2.51,1.5,17
1,1,49,278.12,1,2,2,2,1,1,2.3,1.5,17
1,1,50,283.9,4,4,4,4,1,1,2.42,5.5,17
1,1,51,293.69,4,4,4,4,1,1,2.35,0.5,17
1,1,52,298.47,2,1,1,1,1,1,2.54,2.5,17
1,1,53,305.26,4,4,4,4,1,1,2.42,2.5,17
1,1,54,312.04,3,3,3,3,1,1,2.56,0.5,17
1,1,55,316.82,1,2,2,2,1,1,2.14,5.5,17
1,1,56,326.61,2,2,2,2,1,1,2.17,0.5,17
1,1,57,331.39,1,1,1,1,1,1,2.19,3.5,17
1,1,58,339.18,4,3,3,3,1,1,1.27,0.5,17
1,1,59,343.96,2,1,1,1,1,1,2.52,1.5,17
1,1,60,349.74,3,3,3,4,0,1,1.44,0.5,17
1,1,61,354.53,1,1,1,1,1,1,2.37,3.5,17
1,1,62,362.31,4,4,4,4,1,1,1.63,4.5,17
1,1,63,371.09,4,3,3,3,1,1,1.72,0.5,17
1,1,64,375.88,1,2,2,1,0,1,1.54,0.5,17
1,1,65,380.66,4,3,3,3,1,1,1.81,1.5,17
1,1,66,386.44,1,1,1,2,0,1,1.59,1.5,17
1,1,67,392.23,1,1,1,1,1,1,2.3,1.5,17
1,1,68,398.01,1,2,2,2,1,1,2.41,1.5,17
1,1,69,403.8,2,2,2,2,1,1,2.44,1.5,17
1,1,70,409.58,4,4,4,4,1,1,2.43,3.5,17
1,1,71,417.36,2,2,2,2,1,1,2.33,1.5,17
1,1,72,423.15,2,2,2,2,1,1,2.66,5.5,17
1,1,73,432.93,2,1,1,1,1,1,2.37,0.5,17
1,1,74,437.71,2,1,1,1,1,1,2.39,0.5,17
1,1,75,442.5,1,2,2,2,1,1,2.18,3.5,17
1,1,76,450.28,4,3,3,3,1,1,2.58,5.5,17
1,1,77,460.07,1,1,1,1,1,1,2.45,1.5,17
1,1,78,465.85,1,2,2,2,1,1,2.83,8,17
1,1,79,478.13,2,2,2,2,1,1,2.4,0.5,17
1,1,80,482.92,3,3,3,3,1,1,2.6,0.5,17
1,1,81,487.7,4,3,3,3,1,1,2.29,1.5,17
1,1,82,493.49,3,4,4,4,1,1,1.93,3.5,17
1,1,83,501.27,3,4,4,3,0,1,1.42,0.5,17
1,1,84,506.05,3,4,4,4,1,1,2.46,8,17
1,1,85,518.34,2,1,1,1,1,1,2.47,2.5,17
1,1,86,525.12,4,4,4,4,1,1,2.38,0.5,17
1,1,87,529.9,3,3,3,3,1,1,3.57,1.5,17
1,1,88,535.69,1,1,1,1,1,1,2.32,0.5,17
1,1,89,540.47,1,1,1,1,1,1,2.23,0.5,17
1,1,90,545.26,3,3,3,3,1,1,2.73,0.5,17
1,1,91,550.04,3,3,3,3,1,1,3.28,1.5,17
1,1,92,555.82,4,3,3,3,1,1,2.89,0.5,17
1,1,93,560.61,3,4,4,4,1,1,2.53,3.5,17
1,1,94,568.39,1,2,2,2,1,1,2.48,0.5,17
1,1,95,573.17,1,1,1,1,1,1,2.46,0.5,17
1,1,96,577.96,4,3,3,3,1,1,2.59,2.5,17
1,1,97,584.74,3,3,3,3,1,1,2.72,0.5,17
1,1,98,589.53,3,4,4,4,1,1,2.53,5.5,17
1,1,99,599.31,3,4,4,4,1,1,2.48,4.5,17
1,1,100,608.09,3,3,3,3,1,1,2.79,5.5,17
1,2,101,0.5,3,4,4,4,1,6,2.73,0.5,17
1,2,102,11.27,3,3,3,3,1,8,1.2,1.5,17
1,2,103,25.06,1,2,2,1,0,8,2.49,0.5,17
1,2,104,37.84,1,2,2,NA,0,6,NA,1.5,17
1,2,105,49.63,3,3,3,4,0,6,8.07,0.5,17
1,2,106,60.41,3,4,4,4,1,4,5.65,1.5,17
1,2,107,70.2,1,1,1,2,0,4,5.31,3.5,17
1,2,108,81.98,3,3,3,3,1,8,9.97,3.5,17
1,2,109,97.76,4,3,3,3,1,8,9.44,3.5,17
1,2,110,113.55,1,2,2,2,1,6,7.83,7.5,17
1,2,111,131.33,3,4,4,4,1,8,9.83,0.5,17
1,2,112,144.12,3,4,4,3,0,8,11.17,1.5,17
1,2,113,157.9,1,1,1,2,0,8,9.31,2.5,17
1,2,114,172.68,4,3,3,3,1,8,10.95,8,17
1,2,115,192.97,2,1,1,2,0,8,9.83,0.5,17
1,2,116,205.75,2,1,1,2,0,8,10.65,3.5,17
1,2,117,221.54,4,4,4,4,1,8,10.38,5.5,17
1,2,118,239.32,3,4,4,4,1,6,7.75,6.5,17
1,2,119,256.11,1,1,1,2,0,6,7.85,1.5,17
1,2,120,267.89,4,3,3,3,1,6,8.38,3.5,17
1,2,121,281.68,2,1,1,2,0,6,7.85,8,17
1,2,122,299.96,4,4,4,3,0,8,9.37,4.5,17
1,2,123,316.74,3,3,3,3,1,8,9.72,0.5,17
1,2,124,329.53,1,1,1,1,1,6,8.07,8,17
1,2,125,347.81,1,2,2,2,1,8,10.6,4.5,17
1,2,126,364.6,3,4,4,3,0,4,6.96,1.5,17
1,2,127,374.38,1,1,1,1,1,8,10.64,0.5,17
1,2,128,387.17,2,2,2,2,1,6,8.77,3.5,17
1,2,129,400.95,2,2,2,2,1,8,4,3.5,17
1,2,130,416.74,3,3,3,3,1,4,2.92,4.5,17
1,2,131,429.52,4,4,4,3,0,4,3.33,0.5,17
1,2,132,438.3,4,4,4,4,1,6,8.4,5.5,17
1,2,133,454.09,3,3,3,3,1,6,8.7,8,17
1,2,134,472.37,2,1,1,1,1,4,5.51,3.5,17
1,2,135,484.16,1,1,1,1,1,6,8.92,1.5,17
1,2,136,495.94,1,1,1,2,0,4,6.21,0.5,17
1,2,137,504.72,3,3,3,3,1,4,6.17,0.5,17
1,2,138,513.51,1,1,1,1,1,4,6.28,7.5,17
1,2,139,529.29,4,4,4,3,0,8,10.27,1.5,17
1,2,140,543.08,4,3,3,3,1,4,6.82,4.5,17
1,2,141,555.86,1,2,2,2,1,4,5.77,6.5,17
1,2,142,570.65,3,3,3,3,1,6,7.64,0.5,17
1,2,143,581.43,2,1,1,1,1,4,3.8,3.5,17
1,2,144,593.21,1,1,1,2,0,4,1.67,2.5,17
1,2,145,604,4,3,3,3,1,4,6.1,1.5,17
1,2,146,613.78,3,4,4,4,1,8,10.13,6.5,17
1,2,147,632.57,4,3,3,3,1,4,7,0.5,17
1,2,148,641.35,2,2,2,2,1,4,2.87,2.5,17
1,2,149,652.13,1,1,1,1,1,8,9.43,0.5,17
1,2,150,664.92,1,2,2,1,0,4,5.72,6.5,17
1,2,151,679.7,2,2,2,2,1,4,5.7,2.5,17
1,2,152,690.49,2,2,2,2,1,6,7.2,1.5,17
1,2,153,702.27,4,3,3,3,1,6,7.73,0.5,17
1,2,154,713.05,2,2,2,1,0,6,3.83,0.5,17
1,2,155,723.84,2,2,2,2,1,4,5.55,1.5,17
1,2,156,733.62,2,1,1,1,1,8,9.83,8,17
1,2,157,753.91,3,4,4,4,1,8,10.7,2.5,17
1,2,158,768.69,2,2,2,2,1,8,9.35,1.5,17
1,2,159,782.48,4,4,4,4,1,6,7.68,1.5,17
1,2,160,794.26,3,3,3,3,1,6,7.42,5.5,17
1,2,161,810.04,4,4,4,3,0,6,8.42,0.5,17
1,2,162,820.83,1,1,1,1,1,6,8.13,0.5,17
1,2,163,831.61,3,4,4,4,1,4,6.77,0.5,17
1,2,164,840.4,3,3,3,3,1,4,5.82,1.5,17
1,2,165,850.18,4,3,3,3,1,6,9.32,8,17
1,2,166,868.46,4,3,3,3,1,4,5.6,8,17
